市区町村コード,Level1_Name,Level2_Name,都道府県,市区町村,市区町村詳細,緯度,経度
04404,宮城県宮城郡,宮城県宮城郡七ヶ浜町,宮城県,宮城郡,七ヶ浜町,38.304613,141.059186
04406,宮城県宮城郡,宮城県宮城郡利府町,宮城県,宮城郡,利府町,38.33019,140.975722
04421,宮城県黒川郡,宮城県黒川郡大和町,宮城県,黒川郡,大和町,38.437329,140.886306
04422,宮城県黒川郡,宮城県黒川郡大郷町,宮城県,黒川郡,大郷町,38.42426,141.004445
04423,宮城県黒川郡,宮城県黒川郡富谷町,宮城県,黒川郡,富谷町,38.399815,140.895408
04424,宮城県黒川郡,宮城県黒川郡大衡村,宮城県,黒川郡,大衡村,38.467226,140.880087
04444,宮城県加美郡,宮城県加美郡色麻町,宮城県,加美郡,色麻町,38.54892,140.849878
04445,宮城県加美郡,宮城県加美郡加美町,宮城県,加美郡,加美町,38.571767,140.854751
04501,宮城県遠田郡,宮城県遠田郡涌谷町,宮城県,遠田郡,涌谷町,38.539646,141.128075
04505,宮城県遠田郡,宮城県遠田郡美里町,宮城県,遠田郡,美里町,38.544391,141.056695
04581,宮城県牡鹿郡,宮城県牡鹿郡女川町,宮城県,牡鹿郡,女川町,38.449733,141.443088
04606,宮城県本吉郡,宮城県本吉郡南三陸町,宮城県,本吉郡,南三陸町,38.679771,141.460514
05201,秋田県秋田市,秋田県秋田市,秋田県,秋田市,NA,39.720008,140.102564
05202,秋田県能代市,秋田県能代市,秋田県,能代市,NA,40.212151,140.026624
05203,秋田県横手市,秋田県横手市,秋田県,横手市,NA,39.313782,140.566649
05204,秋田県大館市,秋田県大館市,秋田県,大館市,NA,40.271405,140.564285
05206,秋田県男鹿市,秋田県男鹿市,秋田県,男鹿市,NA,39.886818,139.847558
05207,秋田県湯沢市,秋田県湯沢市,秋田県,湯沢市,NA,39.164304,140.495663
05209,秋田県鹿角市,秋田県鹿角市,秋田県,鹿角市,NA,40.215778,140.788436
05210,秋田県由利本荘市,秋田県由利本荘市,秋田県,由利本荘市,NA,39.385877,140.048791
05211,秋田県潟上市,秋田県潟上市,秋田県,潟上市,NA,39.857288,140.013054
05212,秋田県大仙市,秋田県大仙市,秋田県,大仙市,NA,39.453088,140.475448
05213,秋田県北秋田市,秋田県北秋田市,秋田県,北秋田市,NA,40.226054,140.370742
05214,秋田県にかほ市,秋田県にかほ市,秋田県,にかほ市,NA,39.203012,139.907713
05215,秋田県仙北市,秋田県仙北市,秋田県,仙北市,NA,39.700069,140.730588
05303,秋田県鹿角郡,秋田県鹿角郡小坂町,秋田県,鹿角郡,小坂町,40.333092,140.736081
05327,秋田県北秋田郡,秋田県北秋田郡上小阿仁村,秋田県,北秋田郡,上小阿仁村,40.063266,140.295767
05346,秋田県山本郡,秋田県山本郡藤里町,秋田県,山本郡,藤里町,40.27836,140.261704
05348,秋田県山本郡,秋田県山本郡三種町,秋田県,山本郡,三種町,40.101626,140.004748
05349,秋田県山本郡,秋田県山本郡八峰町,秋田県,山本郡,八峰町,40.318724,140.038648
05361,秋田県南秋田郡,秋田県南秋田郡五城目町,秋田県,南秋田郡,五城目町,39.943892,140.111306
05363,秋田県南秋田郡,秋田県南秋田郡八郎潟町,秋田県,南秋田郡,八郎潟町,39.949382,140.073318
05366,秋田県南秋田郡,秋田県南秋田郡井川町,秋田県,南秋田郡,井川町,39.914169,140.081294
05368,秋田県南秋田郡,秋田県南秋田郡大潟村,秋田県,南秋田郡,大潟村,40.017792,139.960067
05434,秋田県仙北郡,秋田県仙北郡美郷町,秋田県,仙北郡,美郷町,39.461905,140.581299
05463,秋田県雄勝郡,秋田県雄勝郡羽後町,秋田県,雄勝郡,羽後町,39.199323,140.412923
05464,秋田県雄勝郡,秋田県雄勝郡東成瀬村,秋田県,雄勝郡,東成瀬村,39.179183,140.64889
06201,山形県山形市,山形県山形市,山形県,山形市,NA,38.255439,140.339602
06202,山形県米沢市,山形県米沢市,山形県,米沢市,NA,37.92224,140.116781
06203,山形県鶴岡市,山形県鶴岡市,山形県,鶴岡市,NA,38.727197,139.826731
06204,山形県酒田市,山形県酒田市,山形県,酒田市,NA,38.914433,139.836515
06205,山形県新庄市,山形県新庄市,山形県,新庄市,NA,38.765015,140.301608
06206,山形県寒河江市,山形県寒河江市,山形県,寒河江市,NA,38.380964,140.275967
06207,山形県上山市,山形県上山市,山形県,上山市,NA,38.149562,140.267827
06208,山形県村山市,山形県村山市,山形県,村山市,NA,38.483344,140.380372
06209,山形県長井市,山形県長井市,山形県,長井市,NA,38.107494,140.040524
06210,山形県天童市,山形県天童市,山形県,天童市,NA,38.362265,140.377886
06211,山形県東根市,山形県東根市,山形県,東根市,NA,38.431354,140.39109
06212,山形県尾花沢市,山形県尾花沢市,山形県,尾花沢市,NA,38.600622,140.405691
06213,山形県南陽市,山形県南陽市,山形県,南陽市,NA,38.055141,140.148375
06301,山形県東村山郡,山形県東村山郡山辺町,山形県,東村山郡,山辺町,38.289114,140.262178
06302,山形県東村山郡,山形県東村山郡中山町,山形県,東村山郡,中山町,38.333114,140.283034
06321,山形県西村山郡,山形県西村山郡河北町,山形県,西村山郡,河北町,38.426271,140.314284
06322,山形県西村山郡,山形県西村山郡西川町,山形県,西村山郡,西川町,38.426499,140.147347
06323,山形県西村山郡,山形県西村山郡朝日町,山形県,西村山郡,朝日町,38.299248,140.145926
06324,山形県西村山郡,山形県西村山郡大江町,山形県,西村山郡,大江町,38.380648,140.207013
06341,山形県北村山郡,山形県北村山郡大石田町,山形県,北村山郡,大石田町,38.593863,140.37268
06361,山形県最上郡,山形県最上郡金山町,山形県,最上郡,金山町,38.883357,140.339456
06362,山形県最上郡,山形県最上郡最上町,山形県,最上郡,最上町,38.758387,140.519354
06363,山形県最上郡,山形県最上郡舟形町,山形県,最上郡,舟形町,38.691444,140.319776
06364,山形県最上郡,山形県最上郡真室川町,山形県,最上郡,真室川町,38.857859,140.252301
06365,山形県最上郡,山形県最上郡大蔵村,山形県,最上郡,大蔵村,38.704182,140.230374
06366,山形県最上郡,山形県最上郡鮭川村,山形県,最上郡,鮭川村,38.796457,140.222052
06367,山形県最上郡,山形県最上郡戸沢村,山形県,最上郡,戸沢村,38.737473,140.143804
06381,山形県東置賜郡,山形県東置賜郡高畠町,山形県,東置賜郡,高畠町,38.002736,140.18916
06382,山形県東置賜郡,山形県東置賜郡川西町,山形県,東置賜郡,川西町,38.004479,140.04579
06401,山形県西置賜郡,山形県西置賜郡小国町,山形県,西置賜郡,小国町,38.061627,139.743364
06402,山形県西置賜郡,山形県西置賜郡白鷹町,山形県,西置賜郡,白鷹町,38.183095,140.098438
06403,山形県西置賜郡,山形県西置賜郡飯豊町,山形県,西置賜郡,飯豊町,38.045827,139.987529
06426,山形県東田川郡,山形県東田川郡三川町,山形県,東田川郡,三川町,38.794487,139.849696
06428,山形県東田川郡,山形県東田川郡庄内町,山形県,東田川郡,庄内町,38.849915,139.904745
06461,山形県飽海郡,山形県飽海郡遊佐町,山形県,飽海郡,遊佐町,39.014616,139.907352
07201,福島県福島市,福島県福島市,福島県,福島市,NA,37.760834,140.474728
07202,福島県会津若松市,福島県会津若松市,福島県,会津若松市,NA,37.494761,139.92981
07203,福島県郡山市,福島県郡山市,福島県,郡山市,NA,37.400529,140.359742
07204,福島県いわき市,福島県いわき市,福島県,いわき市,NA,37.05042,140.887682
07205,福島県白河市,福島県白河市,福島県,白河市,NA,37.126362,140.210943
07207,福島県須賀川市,福島県須賀川市,福島県,須賀川市,NA,37.292893,140.356975
07208,福島県喜多方市,福島県喜多方市,福島県,喜多方市,NA,37.651355,139.874609
07209,福島県相馬市,福島県相馬市,福島県,相馬市,NA,37.796624,140.91947
07210,福島県二本松市,福島県二本松市,福島県,二本松市,NA,37.584858,140.431129
07211,福島県田村市,福島県田村市,福島県,田村市,NA,37.44055,140.576422
07212,福島県南相馬市,福島県南相馬市,福島県,南相馬市,NA,37.642161,140.957276
07213,福島県伊達市,福島県伊達市,福島県,伊達市,NA,37.819138,140.562908
07214,福島県本宮市,福島県本宮市,福島県,本宮市,NA,37.513131,140.39389
07301,福島県伊達郡,福島県伊達郡桑折町,福島県,伊達郡,桑折町,37.849537,140.516352
07303,福島県伊達郡,福島県伊達郡国見町,福島県,伊達郡,国見町,37.837,140.549185
07308,福島県伊達郡,福島県伊達郡川俣町,福島県,伊達郡,川俣町,37.663922,140.597333
07322,福島県安達郡,福島県安達郡大玉村,福島県,安達郡,大玉村,37.534392,140.371189
07342,福島県岩瀬郡,福島県岩瀬郡鏡石町,福島県,岩瀬郡,鏡石町,37.25283,140.343408
07344,福島県岩瀬郡,福島県岩瀬郡天栄村,福島県,岩瀬郡,天栄村,37.255606,140.247074
07362,福島県南会津郡,福島県南会津郡下郷町,福島県,南会津郡,下郷町,37.25558,139.872128
07364,福島県南会津郡,福島県南会津郡檜枝岐村,福島県,南会津郡,檜枝岐村,37.024146,139.388945
07367,福島県南会津郡,福島県南会津郡只見町,福島県,南会津郡,只見町,37.348801,139.316091
07368,福島県南会津郡,福島県南会津郡南会津町,福島県,南会津郡,南会津町,37.200395,139.773199
07402,福島県耶麻郡,福島県耶麻郡北塩原村,福島県,耶麻郡,北塩原村,37.655715,139.937374
07405,福島県耶麻郡,福島県耶麻郡西会津町,福島県,耶麻郡,西会津町,37.588798,139.647495
07407,福島県耶麻郡,福島県耶麻郡磐梯町,福島県,耶麻郡,磐梯町,37.562115,139.98878
07408,福島県耶麻郡,福島県耶麻郡猪苗代町,福島県,耶麻郡,猪苗代町,37.557768,140.104761
07421,福島県河沼郡,福島県河沼郡会津坂下町,福島県,河沼郡,会津坂下町,37.561481,139.821643
07422,福島県河沼郡,福島県河沼郡湯川村,福島県,河沼郡,湯川村,37.565299,139.886778
07423,福島県河沼郡,福島県河沼郡柳津町,福島県,河沼郡,柳津町,37.52616,139.719542
07444,福島県大沼郡,福島県大沼郡三島町,福島県,大沼郡,三島町,37.470369,139.644447
07445,福島県大沼郡,福島県大沼郡金山町,福島県,大沼郡,金山町,37.453851,139.524298
07446,福島県大沼郡,福島県大沼郡昭和村,福島県,大沼郡,昭和村,37.335416,139.61066
07447,福島県大沼郡,福島県大沼郡会津美里町,福島県,大沼郡,会津美里町,37.459854,139.841178
07461,福島県西白河郡,福島県西白河郡西郷村,福島県,西白河郡,西郷村,37.141696,140.155364
07464,福島県西白河郡,福島県西白河郡泉崎村,福島県,西白河郡,泉崎村,37.157052,140.295252
07465,福島県西白河郡,福島県西白河郡中島村,福島県,西白河郡,中島村,37.148757,140.350204
07466,福島県西白河郡,福島県西白河郡矢吹町,福島県,西白河郡,矢吹町,37.201278,140.338608
07481,福島県東白川郡,福島県東白川郡棚倉町,福島県,東白川郡,棚倉町,37.029905,140.379648
07482,福島県東白川郡,福島県東白川郡矢祭町,福島県,東白川郡,矢祭町,36.871403,140.424783
07483,福島県東白川郡,福島県東白川郡塙町,福島県,東白川郡,塙町,36.957437,140.409573
07484,福島県東白川郡,福島県東白川郡鮫川村,福島県,東白川郡,鮫川村,37.042327,140.509669
07501,福島県石川郡,福島県石川郡石川町,福島県,石川郡,石川町,37.14433,140.452351
07502,福島県石川郡,福島県石川郡玉川村,福島県,石川郡,玉川村,37.210706,140.409038
07503,福島県石川郡,福島県石川郡平田村,福島県,石川郡,平田村,37.221786,140.575876
07504,福島県石川郡,福島県石川郡浅川町,福島県,石川郡,浅川町,37.080995,140.412809
07505,福島県石川郡,福島県石川郡古殿町,福島県,石川郡,古殿町,37.089093,140.555649
07521,福島県田村郡,福島県田村郡三春町,福島県,田村郡,三春町,37.441048,140.492569
07522,福島県田村郡,福島県田村郡小野町,福島県,田村郡,小野町,37.286823,140.626277
07541,福島県双葉郡,福島県双葉郡広野町,福島県,双葉郡,広野町,37.214559,140.994458
07542,福島県双葉郡,福島県双葉郡楢葉町,福島県,双葉郡,楢葉町,37.2825,140.993611
07543,福島県双葉郡,福島県双葉郡富岡町,福島県,双葉郡,富岡町,37.333056,141.016944
07544,福島県双葉郡,福島県双葉郡川内村,福島県,双葉郡,川内村,37.337691,140.809345
07545,福島県双葉郡,福島県双葉郡大熊町,福島県,双葉郡,大熊町,37.404444,140.983611
07546,福島県双葉郡,福島県双葉郡双葉町,福島県,双葉郡,双葉町,37.449167,141.0125
07547,福島県双葉郡,福島県双葉郡浪江町,福島県,双葉郡,浪江町,37.483333,141
07548,福島県双葉郡,福島県双葉郡葛尾村,福島県,双葉郡,葛尾村,37.503611,140.764444
07561,福島県相馬郡,福島県相馬郡新地町,福島県,相馬郡,新地町,37.876357,140.919599
07564,福島県相馬郡,福島県相馬郡飯舘村,福島県,相馬郡,飯舘村,37.67919,140.735247
08201,茨城県水戸市,茨城県水戸市,茨城県,水戸市,NA,36.366503,140.470996
08202,茨城県日立市,茨城県日立市,茨城県,日立市,NA,36.599154,140.651469
08203,茨城県土浦市,茨城県土浦市,茨城県,土浦市,NA,36.078297,140.204333
08204,茨城県古河市,茨城県古河市,茨城県,古河市,NA,36.184645,139.702525
08205,茨城県石岡市,茨城県石岡市,茨城県,石岡市,NA,36.190048,140.287556
08207,茨城県結城市,茨城県結城市,茨城県,結城市,NA,36.305417,139.876641
08208,茨城県龍ヶ崎市,茨城県龍ヶ崎市,茨城県,龍ヶ崎市,NA,35.911594,140.182264
08210,茨城県下妻市,茨城県下妻市,茨城県,下妻市,NA,36.184514,139.967374
08211,茨城県常総市,茨城県常総市,茨城県,常総市,NA,36.023494,139.993617
08212,茨城県常陸太田市,茨城県常陸太田市,茨城県,常陸太田市,NA,36.538275,140.53095
08214,茨城県高萩市,茨城県高萩市,茨城県,高萩市,NA,36.719147,140.716688
08215,茨城県北茨城市,茨城県北茨城市,茨城県,北茨城市,NA,36.801911,140.750979
08216,茨城県笠間市,茨城県笠間市,茨城県,笠間市,NA,36.3453,140.304354
08217,茨城県取手市,茨城県取手市,茨城県,取手市,NA,35.911442,140.050468
08219,茨城県牛久市,茨城県牛久市,茨城県,牛久市,NA,35.979375,140.149524
08220,茨城県つくば市,茨城県つくば市,茨城県,つくば市,NA,36.083486,140.076642
08221,茨城県ひたちなか市,茨城県ひたちなか市,茨城県,ひたちなか市,NA,36.396615,140.534676
08222,茨城県鹿嶋市,茨城県鹿嶋市,茨城県,鹿嶋市,NA,35.965756,140.644813
08223,茨城県潮来市,茨城県潮来市,茨城県,潮来市,NA,35.947123,140.555372
08224,茨城県守谷市,茨城県守谷市,茨城県,守谷市,NA,35.951421,139.975391
08225,茨城県常陸大宮市,茨城県常陸大宮市,茨城県,常陸大宮市,NA,36.542577,140.41089
08226,茨城県那珂市,茨城県那珂市,茨城県,那珂市,NA,36.457469,140.486854
